plant_code,plant_name,year,state,net_gen_mwh,consumption_ML,withdrawal_ML,discharge_ML,facility_age_yrs,cooling_category,cooling_type_eia,n_cooling_systems,primary_fuel,LAT,LON,ashrae_zone,moisture_regime,ba_climate_zone,bws_raw,max_temp_f,min_temp_f,mean_temp_f,state_water_intensity_L_per_MWh,capacity_mw
533,McWilliams,2023,AL,3342941.029,1408.94095823,1574.44286884,165.50948143,26,Closed,RI,2,NG,31.400255,-86.476449,2A,A,Hot-Humid,0.153045352,81.6,56.4,69.0,874.7178713079221,654.0
533,McWilliams,2021,AL,3999501.006,1638.47307899,1746.78501532,146.16225092000002,24,Closed,RI,2,NG,31.400255,-86.476449,2A,A,Hot-Humid,0.153045352,79.6,56.1,67.8,1026.8621386491652,654.0
533,McWilliams,2024,AL,2898570.024,1024.63856421,1144.10610381,119.4675396,27,Closed,RI,2,NG,31.400255,-86.476449,2A,A,Hot-Humid,0.153045352,80.7,56.3,68.5,745.413725026224,654.0
10678,AES Warrior Run Cogeneration Facility,2023,MD,658054.0,1156.34433434,1273.45356351,138.55736223000002,23,Closed,RI,1,BIT,39.595171,-78.745333,5A,A,Cold,0.282842881,65.7,43.0,54.4,258.2845882618413,229.0
10678,AES Warrior Run Cogeneration Facility,2021,MD,1251759.039,2086.42335675,2223.3719197299997,170.26017098000003,21,Closed,RI,1,BIT,39.595171,-78.745333,5A,A,Cold,0.282842881,65.9,44.7,55.3,279.93993913202513,229.0
10678,AES Warrior Run Cogeneration Facility,2022,MD,1260475.996,2044.68164068,2170.50488367,174.89729823000002,22,Closed,RI,1,BIT,39.595171,-78.745333,5A,A,Cold,0.282842881,64.8,43.1,53.9,262.2843698912595,229.0
2442,Four Corners,2023,NM,7434910.984,21174.069376000003,21355.769056,181.69968,54,Closed,RC,2,SUB,36.69,-108.4814,5B,B,Cold,0.907352036,65.3,32.6,49.0,789.4374936846921,1636.2
2442,Four Corners,2021,NM,7904356.963,18269.259304299998,20783.0743771,2513.8150728,52,Closed,RC,2,SUB,36.69,-108.4814,5B,B,Cold,0.907352036,67.3,33.4,50.4,867.807207506331,1636.2
2442,Four Corners,2024,NM,8493423.999,21750.96586,23064.50313,1313.53727,55,Closed,RC,2,SUB,36.69,-108.4814,5B,B,Cold,0.907352036,67.3,34.3,50.8,828.100673590616,1636.2
2442,Four Corners,2022,NM,10310265.32,22239.283750000002,23708.02283,1468.73908,53,Closed,RC,2,SUB,36.69,-108.4814,5B,B,Cold,0.907352036,66.9,33.1,50.0,727.760427637124,1636.2
3507,Trinidad (TX),2022,TX,62067.0,68.99666807,155076.61134966,0.0,73,Closed,RC,1,NG,32.124519,-96.101277,3A,A,Hot-Humid,1.107253721,79.1,56.4,67.8,721.372033824905,243.3
3507,Trinidad (TX),2021,TX,112033.0,1.1469792300000001,113492.7998724,0.0,72,Closed,RC,1,NG,32.124519,-96.101277,3A,A,Hot-Humid,1.107253721,77.3,57.2,67.2,920.3527687577041,243.3
3507,Trinidad (TX),2024,TX,376375.0,456.97848061,200526.96930486002,0.0,75,Closed,RC,1,NG,32.124519,-96.101277,3A,A,Hot-Humid,1.107253721,79.8,59.4,69.6,777.322845056421,243.3
3507,Trinidad (TX),2023,TX,330587.0,401.93861921,141384.04143930002,0.0,74,Closed,RC,1,NG,32.124519,-96.101277,3A,A,Hot-Humid,1.107253721,80.1,58.9,69.5,776.325582577331,243.3
6183,San Miguel,2021,TX,1903062.02,5001.662233,5001.662233,0.0,39,Closed,RI,1,LIG,28.7044,-98.4775,2A,A,Hot-Humid,1.107253721,83.2,61.3,72.2,920.3527687577041,410.0
6183,San Miguel,2022,TX,2099388.989,5899.940026,5899.940026,0.0,40,Closed,RI,1,LIG,28.7044,-98.4775,2A,A,Hot-Humid,1.107253721,85.5,60.7,73.1,721.372033824905,410.0
6183,San Miguel,2024,TX,1305128.021,5016.425332000001,5016.425332000001,0.0,42,Closed,RI,1,LIG,28.7044,-98.4775,2A,A,Hot-Humid,1.107253721,85.2,63.1,74.2,777.322845056421,410.0
6183,San Miguel,2023,TX,1384087.042,5657.295245,5657.295245,0.0,41,Closed,RI,1,LIG,28.7044,-98.4775,2A,A,Hot-Humid,1.107253721,84.9,62.1,73.5,776.325582577331,410.0
703,Bowen,2022,GA,8476151.985,12826.869355820001,32730.01382219,19903.11418309,51,Closed,RN,4,BIT,34.1256,-84.9222,3A,A,Mixed-Humid,0.230909114,74.0,55.1,64.6,1802.497765144944,3498.6
703,Bowen,2021,GA,9452106.015,9570.20542462,39150.68998943,29580.47699399,50,Closed,RN,4,BIT,34.1256,-84.9222,3A,A,Mixed-Humid,0.230909114,73.6,55.5,64.5,1654.8126797433392,3498.6
703,Bowen,2023,GA,10228093.0,19685.32818956,43875.63875143,24190.44305122,52,Closed,RN,4,BIT,34.1256,-84.9222,3A,A,Mixed-Humid,0.230909114,75.1,56.6,65.9,1527.9196715594371,3498.6
703,Bowen,2024,GA,10712353.55,21145.360826559998,46177.4973621,25032.128964720003,53,Closed,RN,4,BIT,34.1256,-84.9222,3A,A,Mixed-Humid,0.230909114,75.6,56.8,66.2,1374.658807445936,3498.6
2952,Muskogee,2023,OK,1804981.96,5160.39204512,6816.274224700001,1655.87839417,46,Closed,RI,3,SUB,35.76135,-95.28732,3A,A,Mixed-Humid,0.341006687,73.7,51.3,62.5,870.486291687026,1716.0
2952,Muskogee,2022,OK,2239230.0,6213.24705547,7904.761299379999,1714.23806014,45,Closed,RI,3,SUB,35.76135,-95.28732,3A,A,Mixed-Humid,0.341006687,73.5,50.2,61.9,861.2937168713011,1716.0
2952,Muskogee,2021,OK,3350910.04,9116.00164954,11888.57599371,2749.8353862999998,44,Closed,RI,3,SUB,35.76135,-95.28732,3A,A,Mixed-Humid,0.341006687,72.8,51.6,62.2,942.0769634411021,1716.0
2952,Muskogee,2024,OK,3094235.98,8289.695856870001,11427.622832600002,3228.76924491,47,Closed,RI,3,SUB,35.76135,-95.28732,3A,A,Mixed-Humid,0.341006687,75.0,52.6,63.8,1013.561607753783,1716.0
6020,Perry,2024,OH,10578863.0,27457.3957268,115364.8365338,87907.440807,38,Closed,RN,1,NUC,41.8006,-81.1439,5A,A,Cold,0.184038037,63.2,43.5,53.4,999.482999460377,1311.6
6020,Perry,2023,OH,8220912.0,22110.57981,116265.83982200001,94155.26001200001,37,Closed,RN,1,NUC,41.8006,-81.1439,5A,A,Cold,0.184038037,62.4,42.5,52.5,1081.591549868622,1311.6
6020,Perry,2021,OH,9703868.0,25238.9561963,120011.99512030001,94773.03892400001,35,Closed,RN,1,NUC,41.8006,-81.1439,5A,A,Cold,0.184038037,61.6,42.7,52.2,1470.495016622536,1311.6
6020,Perry,2022,OH,10334454.0,26859.6416337,112336.84922070001,85477.20758700001,36,Closed,RN,1,NUC,41.8006,-81.1439,5A,A,Cold,0.184038037,60.6,40.6,50.6,1048.292438642655,1311.6
160,Apache Station,2023,AZ,1982376.97,2747.829119,379638.79918328003,0.0,44,Closed,RI,2,SUB,32.0603,-109.8931,3B,B,Hot-Dry,1.058806803,80.7,45.7,63.2,1487.918450667501,660.7
160,Apache Station,2024,AZ,2322179.01,3092.5664077,441000.35584984004,0.0,45,Closed,RI,2,SUB,32.0603,-109.8931,3B,B,Hot-Dry,1.058806803,81.3,46.6,63.9,1447.974905796489,660.7
6030,Coal Creek,2021,ND,8971017.966,17707.15241717,17707.15241717,0.0,42,Closed,RI,1,RC,47.377743,-101.157058,6A,A,Cold,0.103252542,60.5,34.1,47.3,751.840276528325,1215.6
6030,Coal Creek,2024,ND,8258614.041,15965.11430599,15965.11430599,0.0,45,Closed,RI,1,RC,47.377743,-101.157058,6A,A,Cold,0.103252542,57.9,34.1,46.0,738.610062652021,1215.6
6030,Coal Creek,2023,ND,7166536.04,13642.59114213,13642.59114213,0.0,44,Closed,RI,1,RC,47.377743,-101.157058,6A,A,Cold,0.103252542,55.4,32.3,43.8,684.935238267989,1215.6
6030,Coal Creek,2022,ND,8385746.961,15872.43989837,15872.43989837,0.0,43,Closed,RI,1,RC,47.377743,-101.157058,6A,A,Cold,0.103252542,54.8,30.3,42.5,722.893991984095,1215.6
8102,"Gavin Power, LLC",2023,OH,13530199.91,38381.029072000005,53884.175727,15502.768114,49,Closed,RN,2,BIT,38.9347,-82.1158,4A,A,Mixed-Humid,0.184038037,66.7,44.8,55.7,1081.591549868622,2600.0
8102,"Gavin Power, LLC",2021,OH,13806727.04,53769.099263,75487.889138,21718.411334,47,Closed,RN,2,RC,38.9347,-82.1158,4A,A,Mixed-Humid,0.184038037,66.0,45.1,55.5,1470.495016622536,2600.0
8102,"Gavin Power, LLC",2024,OH,10325912.67,39179.372041,55003.900005,15824.527963999999,50,Closed,RN,2,BIT,38.9347,-82.1158,4A,A,Mixed-Humid,0.184038037,68.5,46.0,57.3,999.482999460377,2600.0
8102,"Gavin Power, LLC",2022,OH,12002300.76,34827.664705,48895.762429,14068.097724000001,48,Closed,RN,2,BIT,38.9347,-82.1158,4A,A,Mixed-Humid,0.184038037,64.8,43.4,54.1,1048.292438642655,2600.0
55749,Hardin Generator Project,2024,MT,481000.998,1861.47915291,1861.47915291,0.0,18,Closed,RI,1,SUB,45.7578,-107.6,6B,B,Cold,0.471316956,62.1,38.6,50.4,741.805673976577,115.7
55749,Hardin Generator Project,2023,MT,435402.998,1997.6176381500002,1997.6176381500002,0.0,17,Closed,RI,1,SUB,45.7578,-107.6,6B,B,Cold,0.471316956,60.1,38.8,49.4,852.373752520677,115.7
55749,Hardin Generator Project,2021,MT,481673.998,2104.79773689,2241.07249689,0.0,15,Closed,RI,1,SUB,45.7578,-107.6,6B,B,Cold,0.471316956,61.7,38.1,49.9,730.954026637724,115.7
10362,Georgia-Pacific Muskogee,2023,OK,382879.293,1224.25458974,1721.6574637400001,497.40287400000005,44,Closed,RI,1,NG,35.7322,-95.2939,3A,A,Mixed-Humid,0.341006687,73.7,51.3,62.5,870.486291687026,114.0
10362,Georgia-Pacific Muskogee,2024,OK,377535.226,1227.608463,2065.51275191,837.9307867800001,45,Closed,RI,1,NG,35.7322,-95.2939,3A,A,Mixed-Humid,0.341006687,75.0,52.6,63.8,1013.561607753783,114.0
10362,Georgia-Pacific Muskogee LLC,2021,OK,386446.813,935.12118853,14588.970140000001,13653.848951470001,42,Closed,RI,1,NG,35.7322,-95.2939,3A,A,Mixed-Humid,0.341006687,72.8,51.6,62.2,942.0769634411021,114.0
10362,Georgia-Pacific Muskogee,2022,OK,416615.597,935.12118853,18092.76077764,17157.647159930002,43,Closed,RI,1,NG,35.7322,-95.2939,3A,A,Mixed-Humid,0.341006687,73.5,50.2,61.9,861.2937168713011,114.0
54676,Oyster Creek Unit VIII,2024,TX,2316223.697,965.37039984,1526.5422907,561.1718908600001,30,Closed,RI,1,NG,28.9802,-95.342,2A,A,Hot-Humid,1.107253721,82.8,65.6,74.2,777.322845056421,497.9
54676,Oyster Creek Unit VIII,2022,TX,2713111.267,1216.2333059500002,2513.16019687,1296.57106238,28,Closed,RI,1,NG,28.9802,-95.342,2A,A,Hot-Humid,1.107253721,81.5,62.5,72.0,721.372033824905,497.9
54676,Oyster Creek Unit VIII,2023,TX,2686618.125,1657.7824554000001,2659.23916877,1001.82768355,29,Closed,RI,1,NG,28.9802,-95.342,2A,A,Hot-Humid,1.107253721,83.1,65.3,74.2,776.325582577331,497.9
54676,Oyster Creek Unit VIII,2021,TX,2503442.0,1163.635034,2261.025393,1097.390359,27,Closed,RI,1,NG,28.9802,-95.342,2A,A,Hot-Humid,1.107253721,81.5,64.5,73.0,920.3527687577041,497.9
6139,Welsh,2021,TX,4328148.966,5851.1460911,882687.9604560001,0.0,44,Closed,RC,1,SUB,33.05522,-94.839993,3A,A,Hot-Humid,1.107253721,76.6,55.4,66.0,920.3527687577041,1116.0
6139,Welsh,2022,TX,4229951.003,5734.267771940001,867485.1595866301,186.35194889000002,45,Closed,RC,1,SUB,33.05522,-94.839993,3A,A,Hot-Humid,1.107253721,78.8,54.8,66.8,721.372033824905,1116.0
6139,Welsh,2024,TX,4218483.029,5972.85837883,958559.45168717,24534.313481030003,47,Closed,RC,1,SUB,33.05522,-94.839993,3A,A,Hot-Humid,1.107253721,79.4,57.9,68.6,777.322845056421,1116.0
55451,Magnolia Power Plant,2021,MS,4180909.0,3259.23801,4088.2428,825.21938,18,Closed,RI,3,NG,34.835,-89.2026,3A,A,Mixed-Humid,0.173674303,74.9,54.1,64.5,1368.6581713499852,1003.5
55451,Magnolia Power Plant,2022,MS,5051650.0,3705.9163900000003,4871.8226700000005,893.35676,19,Closed,RI,3,NG,34.835,-89.2026,3A,A,Mixed-Humid,0.173674303,76.1,52.9,64.5,1113.947101091546,1003.5
55451,Magnolia Power Plant,2023,MS,5807970.0,4951.31628,5761.394020000001,813.86315,20,Closed,RI,3,NG,34.835,-89.2026,3A,A,Mixed-Humid,0.173674303,76.8,54.9,65.8,1190.1701895314181,1003.5
55451,Magnolia Power Plant,2024,MS,6704562.0,6541.188480000001,7601.10328,1059.9148,21,Closed,RI,3,NG,34.835,-89.2026,3A,A,Mixed-Humid,0.173674303,76.4,55.0,65.7,1101.6484788874882,1003.5
1702,Dan E Karn,2024,MI,80076.0,3.73241426,3.73241426,0.0,65,Open,ON,2,SUB,43.644996,-83.840074,5A,A,Cold,0.105604749,61.6,42.3,51.9,1381.924819418998,1946.3
1702,Dan E Karn,2023,MI,613177.002,1.4952369500000002,83443.28786695,83441.79263000001,64,Open,ON,2,SUB,43.644996,-83.840074,5A,A,Cold,0.105604749,59.9,40.8,50.3,1213.706918773508,1946.3
1702,Dan E Karn,2021,MI,3082145.985,26.75906329,386475.33292230003,386448.57385901,62,Open,ON,2,SUB,43.644996,-83.840074,5A,A,Cold,0.105604749,60.3,41.2,50.8,592.1021720015771,1946.3
1702,Dan E Karn,2022,MI,3067167.012,7.12792703,373767.38222163,373760.2542946,63,Open,ON,2,SUB,43.644996,-83.840074,5A,A,Cold,0.105604749,58.7,38.2,48.5,1476.414558637139,1946.3
889,Baldwin Energy Complex,2023,IL,5898854.019,145978.279994,1463666.6306,3876.25984,53,Closed,RC,1,SUB,38.205,-89.8544,4A,A,Mixed-Humid,0.250776971,70.3,50.6,60.4,2042.483255494598,1259.6
889,Baldwin Energy Complex,2021,IL,6885338.992,18151.192366400002,1436984.6382576,1072.50128825,51,Closed,RC,1,RC,38.205,-89.8544,4A,A,Mixed-Humid,0.250776971,68.3,49.7,59.0,1366.2028351835702,1259.6
889,Baldwin Energy Complex,2022,IL,5923025.015,141200.33549199998,1421991.2349132001,3882.8464534000004,52,Closed,RC,1,SUB,38.205,-89.8544,4A,A,Mixed-Humid,0.250776971,67.8,47.9,57.8,1878.604813733971,1259.6
889,Baldwin Energy Complex,2024,IL,6487388.951,20165.0304864,1505372.763816,1830.6242760000002,54,Closed,RC,1,SUB,38.205,-89.8544,4A,A,Mixed-Humid,0.250776971,70.8,51.5,61.2,1378.169953135206,1259.6
58503,Carty Generating Station,2024,OR,3316571.0,2386.73128828,2999.9147125400004,613.1796388500001,8,Closed,RI,1,NG,45.698611,-119.813056,5B,B,Cold,0.588205462,65.8,42.8,54.3,234.2863594347078,500.0
58503,Carty Generating Station,2021,OR,3027317.0,2179.73371325,2730.81370105,551.0799878,5,Closed,RI,1,NG,45.698611,-119.813056,5B,B,Cold,0.588205462,66.1,41.8,54.0,239.4993775745413,500.0
58503,Carty Generating Station,2022,OR,3017937.0,2103.90438013,2630.66689409,526.75494314,6,Closed,RI,1,NG,45.698611,-119.813056,5B,B,Cold,0.588205462,64.2,41.4,52.8,218.5724023883094,500.0
58503,Carty Generating Station,2023,OR,3118192.0,2243.75635258,2807.4190432200003,563.63619277,7,Closed,RI,1,NG,45.698611,-119.813056,5B,B,Cold,0.588205462,65.4,42.8,54.1,260.0931066519397,500.0
3136,Keystone,2022,PA,5077398.987,7434.54524,12355.57824,4932.38923,55,Closed,RN,2,BIT,40.6604,-79.3411,5A,A,Cold,0.176300101,60.9,42.1,51.5,1135.816208083482,1883.2
3136,Keystone,2024,PA,3042468.0,4190.44887,7355.05163,3168.38817,57,Closed,RN,2,BIT,40.6604,-79.3411,5A,A,Cold,0.176300101,65.9,46.9,56.4,1028.33184868683,1883.2
3136,Keystone,2023,PA,2763505.0,4354.0845734800005,8285.71360555,3927.84362207,56,Closed,RN,2,BIT,40.6604,-79.3411,5A,A,Cold,0.176300101,63.7,45.0,54.4,1089.5722832110791,1883.2
3136,Keystone,2021,PA,7415689.038,10671.07079,16538.456290000002,5863.60009,54,Closed,RN,2,RC,40.6604,-79.3411,5A,A,Cold,0.176300101,62.3,44.1,53.2,1188.6384207251313,1883.2
3948,Mitchell (WV),2021,WV,4769103.965,6829.62536577,9050.82446016,2221.2066652099998,50,Closed,RN,2,BIT,39.8297,-80.8153,5A,A,Cold,0.164651456,66.0,45.1,55.5,846.559193931391,1632.6
3948,Mitchell (WV),2024,WV,4090176.976,5613.41098687,7439.06123413,1825.6578180800002,53,Closed,RN,2,BIT,39.8297,-80.8153,5A,A,Cold,0.164651456,68.5,46.0,57.3,1040.247493390368,1632.6
3948,Mitchell (WV),2023,WV,3327304.019,4957.42593174,6569.73425681,1612.31211048,52,Closed,RN,2,BIT,39.8297,-80.8153,5A,A,Cold,0.164651456,66.7,44.8,55.7,1166.5483358819529,1632.6
3948,Mitchell (WV),2022,WV,3501886.994,5788.493770190001,7671.08794008,1882.5979553,51,Closed,RN,2,BIT,39.8297,-80.8153,5A,A,Cold,0.164651456,64.8,43.4,54.1,1214.86070114236,1632.6
6823,D B Wilson,2022,KY,2388552.983,4975.71703286,6664.4035755,1688.6978988700002,36,Closed,RI,1,BIT,37.4497,-87.0806,4A,A,Mixed-Humid,0.170628076,67.4,46.4,56.9,1304.465600422593,509.4
6823,D B Wilson,2023,KY,2899169.044,6038.94406661,7782.257860960001,1743.30243812,37,Closed,RI,1,BIT,37.4497,-87.0806,4A,A,Mixed-Humid,0.170628076,70.0,48.5,59.3,1118.10655653863,509.4
6823,D B Wilson,2024,KY,2500882.022,4511.20180094,6125.766230370001,1603.2081994300001,38,Closed,RI,1,BIT,37.4497,-87.0806,4A,A,Mixed-Humid,0.170628076,70.6,50.0,60.3,994.6356823990941,509.4
6823,D B Wilson,2021,KY,3053599.049,7039.4241442,8708.630966980001,1669.3733808200002,35,Closed,RI,1,BIT,37.4497,-87.0806,4A,A,Mixed-Humid,0.170628076,68.1,47.7,57.9,1185.2852606363751,509.4
55197,Caledonia,2021,MS,4359957.0,2029.5854256,2728.902069,699.2030811000001,18,Closed,RI,3,NG,33.6464,-88.2717,3A,A,Mixed-Humid,0.173674303,76.0,54.4,65.2,1368.6581713499852,801.0
55197,Caledonia,2022,MS,4662359.0,2293.9584600000003,3054.82587,760.8674100000001,19,Closed,RI,3,NG,33.6464,-88.2717,3A,A,Mixed-Humid,0.173674303,76.8,53.5,65.2,1113.947101091546,801.0
55197,Caledonia,2023,MS,3897797.0,2044.1214,2714.13897,670.01757,20,Closed,RI,3,NG,33.6464,-88.2717,3A,A,Mixed-Humid,0.173674303,77.6,54.6,66.1,1190.1701895314181,801.0
55197,Caledonia,2024,MS,5125481.0,2214.4648500000003,2941.26357,715.44249,21,Closed,RI,3,NG,33.6464,-88.2717,3A,A,Mixed-Humid,0.173674303,77.3,54.8,66.0,1101.6484788874882,801.0
3485,Plant X,2021,TX,341813.004,1568.26886513,1568.26886513,0.0,57,Closed,RI,2,NG,34.1661,-102.4114,4B,B,Mixed-Dry,1.107253721,75.2,48.5,61.8,920.3527687577041,434.4
3485,Plant X,2023,TX,660297.997,2088.1078642,2088.1078642,0.0,59,Closed,RI,2,NG,34.1661,-102.4114,4B,B,Mixed-Dry,1.107253721,77.3,49.8,63.6,776.325582577331,434.4
3485,Plant X,2022,TX,504995.003,2077.2058834,2077.2058834,0.0,58,Closed,RI,2,NG,34.1661,-102.4114,4B,B,Mixed-Dry,1.107253721,76.2,48.2,62.2,721.372033824905,434.4
3122,Homer City Generating Station,2023,PA,1014661.046,1530.3277007,2666.30652924,1914.9140004700002,54,Closed,RN,3,BIT,40.512825,-79.196107,5A,A,Cold,0.176300101,63.0,42.7,52.9,1089.5722832110791,2012.0
3122,Homer City Generating Station,2021,PA,4436635.979,9211.045723820002,12093.010846170002,2940.1279470000004,52,Closed,RN,3,BIT,40.512825,-79.196107,5A,A,Cold,0.176300101,62.0,43.4,52.7,1188.6384207251313,2012.0
3122,Homer City Generating Station,2022,PA,3309253.973,5406.65567808,8776.912192560001,3370.2640853000003,53,Closed,RN,3,BIT,40.512825,-79.196107,5A,A,Cold,0.176300101,60.9,41.3,51.1,1135.816208083482,2012.0
55455,Red Hawk,2024,AZ,4173915.0,4977.81415,4977.81415,0.0,22,Closed,RI,2,NG,33.334562,-112.840641,2B,B,Hot-Dry,1.058806803,90.4,66.6,78.5,1447.974905796489,1140.3
55455,Red Hawk,2021,AZ,5489823.0,5988.51862,5988.51862,0.0,19,Closed,RI,2,NG,33.334562,-112.840641,2B,B,Hot-Dry,1.058806803,88.2,64.5,76.3,1543.692044522998,1140.3
55455,Red Hawk,2022,AZ,5014333.0,5814.38976,5814.38976,0.0,20,Closed,RI,2,NG,33.334562,-112.840641,2B,B,Hot-Dry,1.058806803,87.8,64.3,76.0,1649.279514148895,1140.3
55455,Red Hawk,2023,AZ,4430509.0,4992.95579,4992.95579,0.0,21,Closed,RI,2,NG,33.334562,-112.840641,2B,B,Hot-Dry,1.058806803,88.8,65.3,77.0,1487.918450667501,1140.3
10745,Midland Cogeneration Venture,2021,MI,6298309.0,992.46257921,865287.9448500001,0.0,32,Closed,RC,1,NG,43.5861,-84.2242,5A,A,Cold,0.105604749,60.3,41.2,50.8,592.1021720015771,1853.8
10745,Midland Cogeneration Venture,2024,MI,10766051.4,96685.07979828001,106197.87190943,24166.943225940002,35,Closed,RC,1,NG,43.5861,-84.2242,5A,A,Cold,0.105604749,61.6,42.3,51.9,1381.924819418998,1853.8
10745,Midland Cogeneration Venture,2022,MI,7411985.3,80643.95445949,338524.81008276,32923.1492258,33,Closed,RC,1,NG,43.5861,-84.2242,5A,A,Cold,0.105604749,58.7,38.2,48.5,1476.414558637139,1853.8
10745,Midland Cogeneration Venture,2023,MI,9755681.9,62279.866849280006,80501.91452006,0.0,34,Closed,RC,1,NG,43.5861,-84.2242,5A,A,Cold,0.105604749,59.9,40.8,50.3,1213.706918773508,1853.8
2167,New Madrid,2024,MO,5325976.017,4650.74715518,930148.4127607101,925497.66939094,52,Open,ON,2,RC,36.5147,-89.5617,4A,A,Mixed-Humid,0.27376985,71.5,49.3,60.4,811.607404875409,1300.0
2167,New Madrid,2022,MO,7691960.983,5821.18078554,1164246.29822139,1158425.06444011,50,Open,ON,2,RC,36.5147,-89.5617,4A,A,Mixed-Humid,0.27376985,69.1,45.9,57.5,608.829782958031,1300.0
2167,New Madrid,2023,MO,4710703.973,4055.5255013700003,812619.7260940201,808556.62598724,51,Open,ON,2,RC,36.5147,-89.5617,4A,A,Mixed-Humid,0.27376985,70.8,48.5,59.7,762.6282873396681,1300.0
2167,New Madrid,2021,MO,5649268.961,4.55763364,912.76077166,908.27506081,49,Open,ON,2,RC,36.5147,-89.5617,4A,A,Mixed-Humid,0.27376985,69.1,48.0,58.5,442.789457206468,1300.0
6008,Palo Verde,2023,AZ,31522590.0,87083.35705,87083.35705,0.0,37,Closed,RI,3,NUC,33.3881,-112.8617,2B,B,Hot-Dry,1.058806803,88.8,65.3,77.0,1487.918450667501,4209.6
6008,Palo Verde,2021,AZ,31629862.0,90565.93425,90565.93425,0.0,35,Closed,RI,3,NUC,33.3881,-112.8617,2B,B,Hot-Dry,1.058806803,88.2,64.5,76.3,1543.692044522998,4209.6
6008,Palo Verde,2024,AZ,32388118.0,86231.6398,86231.6398,0.0,38,Closed,RI,3,NUC,33.3881,-112.8617,2B,B,Hot-Dry,1.058806803,90.4,66.6,78.5,1447.974905796489,4209.6
6008,Palo Verde,2022,AZ,31942793.0,90448.58654,90448.58654,0.0,36,Closed,RI,3,NUC,33.3881,-112.8617,2B,B,Hot-Dry,1.058806803,87.8,64.3,76.0,1649.279514148895,4209.6
6249,Winyah,2021,SC,3084265.969,5357.53241251,585521.7299555,2513.14126982,46,Closed,RC,4,RC,33.33184,-79.357236,3A,A,Hot-Humid,0.36714078,76.5,56.6,66.5,901.905343453639,1260.0
6249,Winyah,2023,SC,2646675.968,4276.21490437,590836.60836813,2889.97883532,48,Closed,RC,4,BIT,33.33184,-79.357236,3A,A,Hot-Humid,0.36714078,78.8,58.5,68.7,2886.903194994574,1260.0
6249,Winyah,2024,SC,3633545.015,5485.49441215,587005.22456368,2504.82093864,49,Closed,RC,4,BIT,33.33184,-79.357236,3A,A,Hot-Humid,0.36714078,78.6,58.5,68.6,913.0346653790909,1260.0
6249,Winyah,2022,SC,2327159.044,5608.45209977,623212.2586039901,442.12074636000006,47,Closed,RC,4,BIT,33.33184,-79.357236,3A,A,Hot-Humid,0.36714078,77.0,57.2,67.1,937.5456448357991,1260.0
50184,Columbus MS,2024,MS,429989.999,1666.7803749700001,2607.4509745600003,940.67059959,42,Closed,RI,1,BLQ,33.3602,-88.46,3A,A,Mixed-Humid,0.173674303,77.3,54.8,66.0,1101.6484788874882,128.6
50184,Columbus MS,2021,MS,542403.993,1768.9031659500001,2838.20956816,0.0,39,Closed,RI,1,BLQ,33.3602,-88.46,3A,A,Mixed-Humid,0.173674303,76.0,54.4,65.2,1368.6581713499852,128.6
50184,Columbus MS,2022,MS,517643.994,1828.31139049,2682.35288223,0.0,40,Closed,RI,1,BLQ,33.3602,-88.46,3A,A,Mixed-Humid,0.173674303,76.8,53.5,65.2,1113.947101091546,128.6
50184,Columbus MS,2023,MS,536408.999,1814.0063261,4896.00008367,0.0,41,Closed,RI,1,BLQ,33.3602,-88.46,3A,A,Mixed-Humid,0.173674303,77.6,54.6,66.1,1190.1701895314181,128.6
55063,Batesville Generation Facility,2024,MS,4915248.0,11.78776674,13.41170763,1.62394089,24,Closed,RI,1,NG,34.3356,-89.9275,3A,A,Mixed-Humid,0.173674303,74.1,56.0,65.1,1101.6484788874882,891.0
55063,Batesville Generation Facility,2022,MS,4072699.0,8.929782190000001,11.257809340000001,1.6655804,22,Closed,RI,1,NG,34.3356,-89.9275,3A,A,Mixed-Humid,0.173674303,74.2,53.8,64.0,1113.947101091546,891.0
55063,Batesville Generation Facility,2021,MS,3200004.0,7.991000510000001,9.380245980000002,1.38546006,21,Closed,RI,1,NG,34.3356,-89.9275,3A,A,Mixed-Humid,0.173674303,72.9,54.7,63.8,1368.6581713499852,891.0
55063,Batesville Generation Facility,2023,MS,4794046.0,11.871045760000001,13.49498665,1.61258466,23,Closed,RI,1,NG,34.3356,-89.9275,3A,A,Mixed-Humid,0.173674303,74.5,55.8,65.2,1190.1701895314181,891.0
55481,Mesquite Generating Station Block 2,2024,AZ,3418526.0,3765.72208259,3765.72208259,0.0,21,Closed,RI,1,NG,33.345,-112.864167,2B,B,Hot-Dry,1.058806803,90.4,66.6,78.5,1447.974905796489,1383.2
55481,Mesquite Generating Station Block 2,2022,AZ,3767483.0,3881.2073708700004,3881.2073708700004,0.0,19,Closed,RI,1,NG,33.345,-112.864167,2B,B,Hot-Dry,1.058806803,87.8,64.3,76.0,1649.279514148895,1383.2
6085,R M Schahfer,2022,IN,2142709.036,6512.040823,17911.424497,11814.643151,46,Closed,RI,4,BIT,41.2164,-87.0261,5A,A,Cold,0.256390105,60.2,41.1,50.7,1928.1870398252572,1105.0
6085,R M Schahfer,2021,IN,3678911.064,6738.408341,23206.834546000002,16469.561828,45,Closed,RI,4,SUB,41.2164,-87.0261,5A,A,Cold,0.256390105,61.7,43.2,52.5,1913.001539036669,2201.4
