plant_code,plant_name,year,state,net_gen_mwh,consumption_ML,withdrawal_ML,discharge_ML,facility_age_yrs,cooling_category,cooling_type_eia,n_cooling_systems,primary_fuel,LAT,LON,ashrae_zone,moisture_regime,ba_climate_zone,bws_raw,max_temp_f,min_temp_f,mean_temp_f,state_water_intensity_L_per_MWh,capacity_mw,predicted_ceiling_75,predicted_ceiling_90,excess_pct_75,excess_pct_90,overconsumer_75,overconsumer_90,excess_ratio,risk_score
58001,Temple Power Station,2024,TX,7360248.0,7251.28218567,7848.23755726,0.0,10,Closed,RI,2,NG,31.055833,-97.317222,2A,A,Hot-Humid,1.107253721,81.0,57.9,69.5,777.322845056421,1606.4,6416.19061677706,8731.286848821886,0.13015379666391796,-0.16950590317068595,True,False,0.0,0.0
58001,Panda Temple Power Station,2023,TX,7236365.0,6195.19822059,7456.54604292,0.0,9,Closed,RI,2,NG,31.055833,-97.317222,2A,A,Hot-Humid,1.107253721,80.5,56.4,68.5,776.325582577331,1606.4,6293.5317709300325,8503.60782986991,-0.015624541818353422,-0.27146237872957324,False,False,0.0,0.0
56224,TS Power Plant,2024,NV,1364238.369,998.8561367,1180.5179626,179.23916350000002,16,Closed,RI,1,SUB,40.7461,-116.5297,5B,B,Cold,1.147337025,65.8,34.5,50.1,129.9590356499035,242.0,2510.2125608808524,3482.510648752989,-0.6020830457682461,-0.7131793015313052,False,False,0.0,0.0
56224,TS Power Plant,2023,NV,1085753.047,865.46585912,1042.06280644,176.61965978,15,Closed,RI,1,SUB,40.7461,-116.5297,5B,B,Cold,1.147337025,61.6,32.7,47.2,185.42634134529845,242.0,2131.1034383706483,2947.3344345849014,-0.5938883849853395,-0.7063564117582432,False,False,0.0,0.0
56224,TS Power Plant,2021,NV,1192340.998,717.1307828600001,2328.17099558,932.1950666,13,Closed,RI,1,SUB,40.7461,-116.5297,5B,B,Cold,1.147337025,66.1,33.6,49.9,245.7746010659658,242.0,2343.3814424997067,3272.98143553089,-0.6939760766838581,-0.7808937212185321,False,False,0.0,0.0
56224,TS Power Plant,2022,NV,1342470.043,776.50493871,943.05540789,166.55804,14,Closed,RI,1,SUB,40.7461,-116.5297,5B,B,Cold,1.147337025,63.9,31.4,47.6,222.3274702073298,242.0,2478.8949473947137,3347.393409213482,-0.6867535917461542,-0.7680269858413651,False,False,0.0,0.0
1893,Clay Boswell,2022,MN,5121335.99,7243.949846500001,9220.3881157,2010.3555428,49,Closed,RI,2,SUB,47.2611,-93.6528,7,,Very Cold,0.319254149,46.9,23.8,35.4,1062.749259741014,923.3,8784.342445151393,9319.046535015103,-0.17535661983460443,-0.22267263938625015,False,False,0.0,0.0
1893,Clay Boswell,2023,MN,5042118.034,6003.3574272000005,7750.7405373,1786.2214167000002,50,Closed,RI,2,SUB,47.2611,-93.6528,7,,Very Cold,0.319254149,51.3,27.9,39.6,1437.922678375781,923.3,9655.812577772691,10413.142853759171,-0.37826491775332316,-0.4234826592211041,False,False,0.0,0.0
1893,Clay Boswell,2021,MN,5046585.047,5411.83411896,7275.4823118,1860.6804314,48,Closed,RI,2,RC,47.2611,-93.6528,7,,Very Cold,0.319254149,52.2,27.5,39.8,1172.013261890327,923.3,10102.576114763597,17463.090992704187,-0.46431147288746377,-0.6900987275837376,False,False,0.0,0.0
1893,Clay Boswell,2024,MN,4397727.041,4604.724140400001,6520.8608283,1890.2444835,51,Closed,RI,2,SUB,47.2611,-93.6528,7,,Very Cold,0.319254149,52.7,29.8,41.2,990.678718374976,923.3,8194.643272106261,9380.38259028287,-0.43808119676496265,-0.5091112653368712,False,False,0.0,0.0
57073,Ivanpah 2,2022,CA,267347.0,0.0,0.0,0.0,9,Dry-Hybrid,DC,1,SUN,35.556111,-115.468611,3B,B,Hot-Dry,1.509648074,81.0,59.8,70.4,175.26246227243382,133.4,40.81581525472346,196.6579073484599,-1.0,-1.0,False,False,0.0,0.0
57073,Ivanpah 2,2024,CA,268672.0,0.0,0.0,0.0,11,Dry-Hybrid,DC,1,SUN,35.556111,-115.468611,3B,B,Hot-Dry,1.509648074,82.5,62.0,72.2,177.1685916233332,133.4,41.565045606194886,203.41328961751537,-1.0,-1.0,False,False,0.0,0.0
57073,Ivanpah 2,2023,CA,183799.0,0.0,0.0,0.0,10,Dry-Hybrid,DC,1,SUN,35.556111,-115.468611,3B,B,Hot-Dry,1.509648074,79.4,59.1,69.2,196.1989634429307,133.4,31.432018543051385,157.29860038934936,-1.0,-1.0,False,False,0.0,0.0
57073,Ivanpah 2,2021,CA,252345.0,0.0,0.0,0.0,8,Dry-Hybrid,DC,1,SUN,35.556111,-115.468611,3B,B,Hot-Dry,1.509648074,82.1,60.9,71.5,180.6069952463169,133.4,39.63328493742628,194.2882950128141,-1.0,-1.0,False,False,0.0,0.0
3118,Conemaugh,2023,PA,2859334.959,13880.58743965,16401.45094587,2520.8559354000004,53,Closed,RN,2,BIT,40.3842,-79.0611,5A,A,Cold,0.176300101,63.0,42.7,52.9,1089.5722832110791,1963.0,6917.292027841965,8987.09370881841,1.0066504903625446,0.5445023596482528,True,True,0.5445023596482528,0.09599582100072528
3118,Conemaugh,2021,PA,7263163.973,28168.37521841,31869.041244740005,3700.65845551,51,Closed,RN,2,RC,40.3842,-79.0611,5A,A,Cold,0.176300101,62.0,43.4,52.7,1188.6384207251313,1963.0,16122.266794502908,30737.79794754306,0.7471721301631336,-0.08359163312602999,True,False,0.0,0.0
3118,Conemaugh,2022,PA,5715097.972,23391.46413334,26066.87835904,3432.50001111,52,Closed,RN,2,BIT,40.3842,-79.0611,5A,A,Cold,0.176300101,60.9,41.3,51.1,1135.816208083482,1963.0,10897.769164078569,12789.470003498105,1.1464451835191538,0.8289627425485259,True,True,0.8289627425485259,0.1461462152365421
3118,Conemaugh,2024,PA,3586737.968,13878.12692315,16188.30207959,2310.18272726,54,Closed,RN,2,BIT,40.3842,-79.0611,5A,A,Cold,0.176300101,63.6,43.9,53.7,1028.33184868683,1963.0,7996.646252306053,10228.496524096758,0.7354934162740862,0.3568100541907871,True,True,0.3568100541907871,0.06290564859165124
7030,Major Oak Power,2021,TX,2337747.962,3883.452119000001,5083.427089000001,1199.97497,31,Closed,RI,2,LIG,31.091925,-96.69503,2A,A,Hot-Humid,1.107253721,80.1,60.3,70.2,920.352768757704,349.2,6051.04691203187,8063.774128755186,-0.35821814382596096,-0.5184076268763875,False,False,0.0,0.0
7030,Major Oak Power,2022,TX,2442932.004,4365.334812,5714.833477,1349.498665,32,Closed,RI,2,LIG,31.091925,-96.69503,2A,A,Hot-Humid,1.107253721,82.0,59.6,70.8,721.372033824905,349.2,6025.271542339339,8134.985052555211,-0.2754957546186974,-0.46338748211604375,False,False,0.0,0.0
7030,Major Oak Power,2023,TX,2319416.022,4228.681511,5535.783584000001,1307.102073,33,Closed,RI,2,LIG,31.091925,-96.69503,2A,A,Hot-Humid,1.107253721,83.5,62.3,72.9,776.325582577331,349.2,5980.647521496853,8253.930366367922,-0.29293918496276244,-0.4876766191013072,False,False,0.0,0.0
7030,Major Oak Power,2024,TX,2061100.983,4060.987848,5304.116492,1255.620497,34,Closed,RI,2,LIG,31.091925,-96.69503,2A,A,Hot-Humid,1.107253721,82.6,62.3,72.4,777.322845056421,349.2,5509.117141431335,7674.594837966241,-0.2628605012844387,-0.47085312857034717,False,False,0.0,0.0
55708,Nacogdoches Power,2022,TX,428528.0,1120.5949223,1316.78136637,196.19022948000003,10,Closed,RI,1,WDS,31.832132,-94.90064,3A,A,Hot-Humid,1.107253721,78.8,54.8,66.8,721.372033824905,114.0,976.3277453100018,1120.5949222999975,0.14776511031568687,2.231948744459841e-15,True,True,2.231948744459841e-15,2.471333552384437e-15
55708,Nacogdoches Power,2021,TX,161066.0,504.14847462,598.86700364,97.59544062,9,Closed,RI,1,WDS,31.832132,-94.90064,3A,A,Hot-Humid,1.107253721,76.6,55.4,66.0,920.352768757704,114.0,525.975981415244,664.6816102968996,-0.0414990561669996,-0.24151884630175458,False,False,0.0,0.0
55708,Nacogdoches Power,2024,TX,190028.0,494.92343045,617.9681825,123.04853746,12,Closed,RI,1,WDS,31.832132,-94.90064,3A,A,Hot-Humid,1.107253721,79.4,57.9,68.6,777.322845056421,114.0,582.9739916473686,746.6860478165661,-0.15103686006395453,-0.337173324856895,False,False,0.0,0.0
976,Marion,2022,IL,784259.008,3857.33279,192715.2231,188857.89031,59,Open,OC,1,BIT,37.619747,-88.953114,4A,A,Mixed-Humid,0.250776971,69.9,47.5,58.7,1878.604813733971,249.0,36825.46894191576,14851.08926564086,-0.8952536681587379,-0.7402660019743981,False,False,0.0,0.0
976,Marion,2024,IL,746246.001,3758.91213,187737.40895,183978.49682,61,Open,OC,1,BIT,37.619747,-88.953114,4A,A,Mixed-Humid,0.250776971,72.3,51.0,61.7,1378.169953135206,249.0,33138.05160714634,14269.862221789637,-0.8865681007875135,-0.7365838526275146,False,False,0.0,0.0
976,Marion,2021,IL,669384.996,3353.8732600000003,167621.74021000002,164267.86695,58,Open,OC,1,BIT,37.619747,-88.953114,4A,A,Mixed-Humid,0.250776971,69.7,49.3,59.5,1366.2028351835702,249.0,30234.39672737626,12934.151295107464,-0.8890709383011046,-0.740696302101503,False,False,0.0,0.0
976,Marion,2023,IL,708925.996,3792.98082,189440.84345,185647.86263,60,Open,OC,1,BIT,37.619747,-88.953114,4A,A,Mixed-Humid,0.250776971,71.7,49.8,60.8,2042.483255494598,249.0,36127.84864424502,14875.775648606492,-0.895012269970739,-0.7450229884076456,False,False,0.0,0.0
10495,Rumford Cogeneration,2024,ME,415933.003,2407.52076,2407.52076,0.0,34,Closed,RI,1,BLQ,44.5513,-70.5414,6A,A,Cold,0.027245676,58.6,41.1,49.8,552.2139849664051,102.6,1213.2575694372701,3409.253329675857,0.984344314551979,-0.29382755483620787,True,False,0.0,0.0
10495,Rumford Cogeneration,2021,ME,383725.001,2333.15638055,2333.15638055,0.0,31,Closed,RI,1,BLQ,44.5513,-70.5414,6A,A,Cold,0.027245676,57.2,39.8,48.5,502.192908344458,102.6,1127.4425493141755,3170.8184980582255,1.069423743116012,-0.26417851353560623,True,False,0.0,0.0
10495,Rumford Cogeneration,2023,ME,409066.001,893.2280560600001,893.2280560600001,0.0,33,Closed,RI,1,BLQ,44.5513,-70.5414,6A,A,Cold,0.027245676,57.7,40.9,49.3,378.2801821091097,102.6,1155.9431281089412,3276.1252076712344,-0.2272733542511978,-0.7273522837379793,False,False,0.0,0.0
3490,Graham,2022,TX,161552.004,324.37556831,380387.42457734,0.0,62,Closed,RC,1,NG,33.1344,-98.6117,3A,A,Mixed-Humid,1.107253721,80.6,53.1,66.8,721.372033824905,634.7,384.669744888193,751.8595978476513,-0.15674270560508452,-0.5685689598981113,False,False,0.0,0.0
3490,Graham,2023,TX,1150102.028,2220.1808191,395029.56458620005,0.0,63,Closed,RC,1,NG,33.1344,-98.6117,3A,A,Mixed-Humid,1.107253721,81.4,55.5,68.5,776.325582577331,634.7,1452.6067464816304,2274.495253911386,0.528411474390792,-0.02387977496017326,True,False,0.0,0.0
3490,Graham,2024,TX,1041912.012,2064.57018482,490995.7874546601,0.0,64,Closed,RC,1,NG,33.1344,-98.6117,3A,A,Mixed-Humid,1.107253721,80.6,56.1,68.3,777.322845056421,634.7,1358.4627120575647,2148.115743161002,0.519784213799248,-0.03889248454464676,True,False,0.0,0.0
3490,Graham,2021,TX,279338.0,956.18320977,367884.82101294,0.0,61,Closed,RC,1,NG,33.1344,-98.6117,3A,A,Mixed-Humid,1.107253721,76.9,53.4,65.2,920.352768757704,634.7,568.1444834775076,1011.9154742553826,0.6829930371186197,-0.05507600773314905,True,False,0.0,0.0
7210,Cope,2022,SC,1722574.955,3521.85461416,3868.27641031,346.39151287000004,26,Closed,RI,1,NG,33.3644,-81.03,3A,A,Mixed-Humid,0.36714078,76.0,53.7,64.8,937.5456448357992,417.3,1779.2675407718127,2507.0405326766704,0.9793845127036296,0.40478566989894327,True,True,0.40478566989894327,0.14861332657952056
7210,Cope,2024,SC,1666133.994,3173.54389842,3634.34185772,433.89883584,28,Closed,RI,1,NG,33.3644,-81.03,3A,A,Mixed-Humid,0.36714078,77.2,55.0,66.1,913.0346653790908,417.3,1749.9105231791493,2509.182908348935,0.8135463821627092,0.2647718457911147,True,True,0.2647718457911147,0.09720854198578956
7210,Cope,2021,SC,1594794.999,2735.72337782,3366.94806614,631.21333209,25,Closed,RI,1,NG,33.3644,-81.03,3A,A,Mixed-Humid,0.36714078,75.9,53.5,64.7,901.905343453639,417.3,1677.6251267677555,2388.832465371414,0.63071197144672,0.1452135792179348,True,True,0.1452135792179348,0.05331382674066437
7210,Cope,2023,SC,1375970.964,2651.82733599,3005.25214064,349.33277644000003,27,Closed,RI,1,NG,33.3644,-81.03,3A,A,Mixed-Humid,0.36714078,76.7,54.3,65.5,2886.903194994574,417.3,2240.682869918661,2879.6983797754788,0.1834906990145661,-0.07913017744700236,True,False,0.0,0.0
7826,Rowan,2023,NC,4318637.005,2596.6739122900003,2675.03189929,78.31634749,20,Closed,RI,1,NG,35.7314,-80.6019,3A,A,Mixed-Humid,0.466937329,73.8,53.1,63.5,578.674958196594,1192.0,3583.352391981676,4730.16111331796,-0.2753506693618877,-0.4510390132422848,False,False,0.0,0.0
7826,Rowan,2024,NC,4154609.001,2671.76887587,2746.29981336,78.31634749,21,Closed,RI,1,NG,35.7314,-80.6019,3A,A,Mixed-Humid,0.466937329,74.2,53.8,64.0,453.3794956173031,1192.0,3422.785834687778,4596.756395850029,-0.2194168712534375,-0.4187708362613941,False,False,0.0,0.0
7826,Rowan,2022,NC,4474654.084,2695.7040233,2781.76910506,86.06508176000001,19,Closed,RI,1,NG,35.7314,-80.6019,3A,A,Mixed-Humid,0.466937329,73.4,51.3,62.4,623.1265088468831,1192.0,3668.4585493326194,4760.00145892466,-0.26516710300831586,-0.43367579893368546,False,False,0.0,0.0
7826,Rowan,2021,NC,4382858.999,2425.8951401400004,2536.5275328,110.63239266,18,Closed,RI,1,NG,35.7314,-80.6019,3A,A,Mixed-Humid,0.466937329,73.8,51.4,62.6,591.717160600264,1192.0,3602.207207995088,4703.650069214496,-0.3265531380994038,-0.4842526326485163,False,False,0.0,0.0
56350,Colorado Bend Energy Center,2023,TX,2416287.0,1748.62850999,2192.50568659,443.8771766,16,Closed,RI,2,NG,29.2878,-96.0683,2A,A,Hot-Humid,1.107253721,81.0,65.6,73.3,776.325582577331,580.1,2677.7445810599256,4172.175701504282,-0.3469771081385797,-0.5808833004421338,False,False,0.0,0.0
56350,Colorado Bend Energy Center,2024,TX,2431330.0,1958.83232729,2603.0371865,644.2048592100001,17,Closed,RI,2,NG,29.2878,-96.0683,2A,A,Hot-Humid,1.107253721,81.1,65.1,73.1,777.322845056421,580.1,2685.1037135085285,4172.608186315312,-0.2704816884966934,-0.5305496610694767,False,False,0.0,0.0
56350,Colorado Bend Energy Center,2021,TX,2130917.0,1713.7951671700002,2264.2884164200004,550.4932492500001,14,Closed,RI,2,NG,29.2878,-96.0683,2A,A,Hot-Humid,1.107253721,79.4,63.6,71.5,920.352768757704,580.1,2496.8948339274107,3848.311569389526,-0.31362941527083016,-0.5546630941210753,False,False,0.0,0.0
56350,Colorado Bend Energy Center,2022,TX,1674033.0,1317.67850854,1691.30604636,373.62753782,15,Closed,RI,2,NG,29.2878,-96.0683,2A,A,Hot-Humid,1.107253721,80.1,63.2,71.7,721.372033824905,580.1,2050.631847751819,3300.2863238072855,-0.3574280483429446,-0.6007381241334552,False,False,0.0,0.0
7213,Clover,2021,VA,892660.0,1575.15831133,2865.10869162,1290.10179669,26,Closed,RI,2,BIT,36.869,-78.704,3A,A,Mixed-Humid,0.340090219,71.7,47.7,59.7,225.4075701621309,848.0,2492.8014562258895,4075.920705192957,-0.36811722113048045,-0.6135453986327167,False,False,0.0,0.0
7213,Clover,2024,VA,908475.002,197.11008411,274.19617335000004,77.08987465,29,Closed,RI,2,BIT,36.869,-78.704,3A,A,Mixed-Humid,0.340090219,71.7,48.8,60.2,134.98135808287202,848.0,2488.3750489945855,4102.66489732761,-0.9207876303897029,-0.951955597387836,False,False,0.0,0.0
7213,Clover,2022,VA,631232.005,1839.2171567,2161.73787411,320.65829569000005,27,Closed,RI,2,BIT,36.869,-78.704,3A,A,Mixed-Humid,0.340090219,70.3,46.9,58.6,247.2829983723718,848.0,1971.5848063734345,3320.676737823603,-0.06713769006818109,-0.44613182736196205,False,False,0.0,0.0
7213,Clover,2023,VA,247928.996,60.42649983,79.65259722,19.22609739,28,Closed,RI,2,BIT,36.869,-78.704,3A,A,Mixed-Humid,0.340090219,71.1,47.7,59.4,234.211146820585,848.0,1063.749352321906,2018.664660525626,-0.9431947951854414,-0.9700661030969522,False,False,0.0,0.0
57074,Ivanpah 1,2021,CA,235151.0,0.0,0.0,0.0,8,Dry-Hybrid,DC,1,SUN,35.533056,-115.4525,3B,B,Hot-Dry,1.509648074,82.1,60.9,71.5,180.6069952463169,126.0,37.42173666982184,184.8816872081301,-1.0,-1.0,False,False,0.0,0.0
57074,Ivanpah 1,2024,CA,190319.0,0.0,0.0,0.0,11,Dry-Hybrid,DC,1,SUN,35.533056,-115.4525,3B,B,Hot-Dry,1.509648074,82.5,62.0,72.2,177.1685916233332,126.0,32.549913577938604,166.54889555920525,-1.0,-1.0,False,False,0.0,0.0
57074,Ivanpah 1,2022,CA,222771.0,0.0,0.0,0.0,9,Dry-Hybrid,DC,1,SUN,35.533056,-115.4525,3B,B,Hot-Dry,1.509648074,81.0,59.8,70.4,175.26246227243382,126.0,35.71084109282901,176.00900814619283,-1.0,-1.0,False,False,0.0,0.0
57074,Ivanpah 1,2023,CA,228928.0,0.0,0.0,0.0,10,Dry-Hybrid,DC,1,SUN,35.533056,-115.4525,3B,B,Hot-Dry,1.509648074,79.4,59.1,69.2,196.1989634429307,126.0,36.180365767116754,175.49538432256,-1.0,-1.0,False,False,0.0,0.0
60122,Colorado Bend II,2024,TX,6978581.0,0.0,0.0,0.0,7,Dry-Hybrid,DC,1,NG,29.289415,-96.065399,2A,A,Hot-Humid,1.107253721,81.1,65.1,73.1,777.322845056421,1230.3,349.8295366558625,1597.824529366385,-1.0,-1.0,False,False,0.0,0.0
60122,Colorado Bend II,2021,TX,6170995.0,0.0,0.0,0.0,4,Dry-Hybrid,DC,1,NG,29.289415,-96.065399,2A,A,Hot-Humid,1.107253721,79.4,63.6,71.5,920.352768757704,1230.3,327.1810576379652,1480.7658917310043,-1.0,-1.0,False,False,0.0,0.0
60122,Colorado Bend II,2022,TX,6437284.0,0.0,0.0,0.0,5,Dry-Hybrid,DC,1,NG,29.289415,-96.065399,2A,A,Hot-Humid,1.107253721,80.1,63.2,71.7,721.372033824905,1230.3,324.3789314642377,1482.2696473440596,-1.0,-1.0,False,False,0.0,0.0
60122,Colorado Bend II,2023,TX,7844808.0,0.0,0.0,0.0,6,Dry-Hybrid,DC,1,NG,29.289415,-96.065399,2A,A,Hot-Humid,1.107253721,81.0,65.6,73.3,776.325582577331,1230.3,378.6877728210165,1708.737151871435,-1.0,-1.0,False,False,0.0,0.0
54627,Okeelanta Cogeneration,2023,FL,45505.0,210.46879600000003,701.815014,491.3462180000001,27,Closed,RI,2,AB,26.5769,-80.7469,1A,A,Hot-Humid,0.390419117,85.5,70.5,78.0,786.263275983292,128.9,190.94852350867498,210.4687960000001,0.102227931028952,-4.051200458770714e-16,True,False,0.0,0.0
54627,Okeelanta Cogeneration,2021,FL,40133.391,128.22319293,426.41129486,298.49093473,25,Closed,RI,2,AB,26.5769,-80.7469,1A,A,Hot-Humid,0.390419117,84.8,70.0,77.4,614.3257591704711,128.9,169.05841067814137,190.2158798156987,-0.24154502331081718,-0.3259070007496944,False,False,0.0,0.0
54627,Okeelanta Cogeneration,2022,FL,69092.0,214.632747,718.092277,503.45953,26,Closed,RI,2,AB,26.5769,-80.7469,1A,A,Hot-Humid,0.390419117,84.9,70.6,77.7,698.135737432875,128.9,247.43566785368895,260.22514842975437,-0.1325715129844806,-0.17520367153162242,False,False,0.0,0.0
54627,Okeelanta Cogeneration,2024,FL,41158.0,179.806975,600.366026,420.18051,28,Closed,RI,2,AB,26.5769,-80.7469,1A,A,Hot-Humid,0.390419117,84.7,70.5,77.6,838.3079358847431,128.9,179.80697500000042,199.1715223878977,-2.3710183737647502e-15,-0.09722548261786228,False,False,0.0,0.0
55411,Hillabee Energy Center,2023,AL,4078887.0,1592.12830436,1899.518738,307.40178987,13,Closed,RI,1,NG,33.000669,-85.903278,3A,A,Mixed-Humid,0.153045352,75.8,53.0,64.4,874.7178713079221,822.8,3464.6942312444116,4503.02033438723,-0.5404707607377647,-0.6464310204860187,False,False,0.0,0.0
55411,Hillabee Energy Center,2022,AL,5116770.0,1842.77922751,2158.7511856200003,315.96438729,12,Closed,RI,1,NG,33.000669,-85.903278,3A,A,Mixed-Humid,0.153045352,74.8,51.8,63.3,795.557928922159,822.8,3932.7267134051312,4950.591138852423,-0.5314245403249902,-0.6277658211263296,False,False,0.0,0.0
55411,Hillabee Energy Center,2021,AL,5147792.0,1820.2522526,2099.2369696,278.98471700000005,11,Closed,RI,1,NG,33.000669,-85.903278,3A,A,Mixed-Humid,0.153045352,74.9,52.9,63.9,1026.8621386491652,822.8,4147.282238217017,5168.534858164711,-0.5610975699154356,-0.6478204553995498,False,False,0.0,0.0
55220,Attala,2024,MS,2956937.0,2390.61890435,2676.64826936,286.03693583,13,Closed,RI,1,NG,33.0147,-89.6753,3A,A,Mixed-Humid,0.173674303,78.6,56.3,67.5,1101.6484788874882,551.3,2808.077909688349,3797.1222703963485,-0.14866361218043278,-0.37041297748348145,False,False,0.0,0.0
55220,Attala,2023,MS,2943986.0,2376.83622654,2661.40442329,284.56441134000005,12,Closed,RI,1,NG,33.0147,-89.6753,3A,A,Mixed-Humid,0.173674303,79.0,56.3,67.7,1190.170189531418,551.3,2852.364988119503,3844.2261416910565,-0.1667138544892208,-0.381712693547617,False,False,0.0,0.0
55220,Attala,2021,MS,2492523.0,1854.78276262,2131.13283426,295.00457212000003,10,Closed,RI,1,NG,33.0147,-89.6753,3A,A,Mixed-Humid,0.173674303,76.5,55.1,65.9,1368.6581713499852,551.3,2605.8313406329034,3483.117518387619,-0.2882184147153933,-0.46749348742083113,False,False,0.0,0.0
55706,Choctaw County,2024,MS,6023853.0,0.0,0.0,0.0,21,Dry-Hybrid,DC,1,NG,33.2881,-89.4201,3A,A,Mixed-Humid,0.173674303,78.6,56.3,67.5,1101.6484788874882,899.0,307.1283166138164,1315.2791033323851,-1.0,-1.0,False,False,0.0,0.0
55706,Choctaw County,2023,MS,5144417.0,0.0,0.0,0.0,20,Dry-Hybrid,DC,1,NG,33.2881,-89.4201,3A,A,Mixed-Humid,0.173674303,79.0,56.3,67.7,1190.170189531418,899.0,281.6785930286131,1224.670575532717,-1.0,-1.0,False,False,0.0,0.0
55706,Choctaw County,2021,MS,3876148.0,0.0,0.0,0.0,18,Dry-Hybrid,DC,1,NG,33.2881,-89.4201,3A,A,Mixed-Humid,0.173674303,76.5,55.1,65.9,1368.6581713499852,899.0,238.0191346053811,1041.1651475520364,-1.0,-1.0,False,False,0.0,0.0
55706,Choctaw County,2022,MS,3425619.0,0.0,0.0,0.0,19,Dry-Hybrid,DC,1,NG,33.2881,-89.4201,3A,A,Mixed-Humid,0.173674303,77.2,54.0,65.6,1113.947101091546,899.0,208.19903882034347,937.2663654369542,-1.0,-1.0,False,False,0.0,0.0
6180,Oak Grove (TX),2024,TX,10931515.25,13373.59612212,1475477.12872705,52873.25927404,14,Closed,RC,1,LIG,31.1803,-96.4866,2A,A,Hot-Humid,1.107253721,82.6,62.3,72.4,777.322845056421,1795.4,19727.46653373914,22756.582351286732,-0.3220824326708327,-0.4123196569820682,False,False,0.0,0.0
6180,Oak Grove (TX),2023,TX,12011783.2,14698.36470359,1696004.89472005,614.76194023,13,Closed,RC,1,LIG,31.1803,-96.4866,2A,A,Hot-Humid,1.107253721,83.5,62.3,72.9,776.325582577331,1795.4,21079.513484182276,24158.254724888535,-0.302718029302744,-0.39158002633164896,False,False,0.0,0.0
6180,Oak Grove (TX),2022,TX,12618671.78,15424.53883094,1566996.31249407,16791.99548098,12,Closed,RC,1,LIG,31.1803,-96.4866,2A,A,Hot-Humid,1.107253721,82.0,59.6,70.8,721.372033824905,1795.4,21200.2379515282,23776.49337334539,-0.27243557991158607,-0.35126939920284206,False,False,0.0,0.0
6180,Oak Grove (TX),2021,TX,12334133.83,15587.13354667,1517418.08228158,33839.59320139,11,Closed,RC,1,RC,31.1803,-96.4866,2A,A,Hot-Humid,1.107253721,80.1,60.3,70.2,920.352768757704,1795.4,22371.313193873186,45773.03895969778,-0.30325352778401776,-0.6594691132394738,False,False,0.0,0.0
55700,Mint Farm Generating Station,2021,WA,1796461.0,105.41609768,183.57345795,78.16114568,13,Closed,RI,1,NG,46.138824,-122.985506,4C,C,Marine,0.186900112,65.4,47.6,56.5,405.987922632953,319.0,1482.5404402519368,1975.9269043342397,-0.9288949597475493,-0.9466497989127193,False,False,0.0,0.0
55700,Mint Farm Generating Station,2024,WA,2306414.0,1457.77274723,2234.85685367,777.0765356200001,16,Closed,RI,1,NG,46.138824,-122.985506,4C,C,Marine,0.186900112,65.4,48.1,56.7,431.277965208449,319.0,1761.4899423590145,2279.5407791626067,-0.17242062405549233,-0.360497184101477,False,False,0.0,0.0
55700,Mint Farm Generating Station,2022,WA,1605363.0,111.4803245,178.74327479000002,67.24402324,14,Closed,RI,1,NG,46.138824,-122.985506,4C,C,Marine,0.186900112,64.5,47.1,55.8,377.4950772866912,319.0,1360.811067888625,1829.628978192881,-0.9180780292498885,-0.9390694365749995,False,False,0.0,0.0
55700,Mint Farm Generating Station,2023,WA,1989583.0,125.43713117,198.63181893,73.19847317,15,Closed,RI,1,NG,46.138824,-122.985506,4C,C,Marine,0.186900112,65.3,47.9,56.6,470.955178473927,319.0,1607.7619273402408,2110.115332431173,-0.9219802826295846,-0.9405543719615187,False,False,0.0,0.0
56532,Colusa Generating Station,2022,CA,2564843.0,0.0,0.0,0.0,12,Dry-Hybrid,DC,1,NG,39.3661,-122.27,3B,B,Hot-Dry,1.509648074,78.6,48.3,63.4,175.26246227243382,712.4,135.50735504391557,653.6797634036104,-1.0,-1.0,False,False,0.0,0.0
56532,Colusa Generating Station,2023,CA,2946217.0,0.0,0.0,0.0,13,Dry-Hybrid,DC,1,NG,39.3661,-122.27,3B,B,Hot-Dry,1.509648074,75.8,49.0,62.4,196.1989634429307,712.4,148.09449046879934,695.0080537295263,-1.0,-1.0,False,False,0.0,0.0
56532,Colusa Generating Station,2024,CA,2845444.0,0.0,0.0,0.0,14,Dry-Hybrid,DC,1,NG,39.3661,-122.27,3B,B,Hot-Dry,1.509648074,78.3,51.9,65.1,177.1685916233332,712.4,147.26355785834366,712.3384916819786,-1.0,-1.0,False,False,0.0,0.0
7931,Coyote Springs II,2021,OR,1533635.0,1149.31861338,1421.75835649,272.4359577,18,Closed,RI,1,NG,45.848039,-119.673965,5B,B,Cold,0.588205462,66.1,41.8,54.0,239.4993775745413,287.0,1246.216234447455,1666.2476808332478,-0.07775345753734086,-0.3102354310223225,False,False,0.0,0.0
7931,Coyote Springs II,2023,OR,2263061.0,1809.66824624,2074.0564222800003,377.94669063,20,Closed,RI,1,NG,45.848039,-119.673965,5B,B,Cold,0.588205462,65.4,42.8,54.1,260.0931066519397,287.0,1621.4405693894016,2069.1712288362824,0.11608669500694721,-0.12541397201923637,True,False,0.0,0.0
